mm_time_perd_end_date,retailer_name,store_num,prod_id,sales_usd_p1m_amt,sales_stat_unit_p1m_qty,sales_unit_p1m_qty,sales_usd_price_cut_p1m_amt,sales_stat_unit_price_cut_p1m_qty,sales_unit_price_cut_p1m_qty,sales_usd_p1mya_amt,sales_stat_unit_p1mya_qty,sales_unit_p1mya_qty,sales_usd_price_cut_p1mya_amt,sales_stat_unit_price_cut_p1mya_qty,sales_unit_price_cut_p1mya_qty,sales_usd_p3m_amt,sales_stat_unit_p3m_qty,sales_unit_p3m_qty,sales_usd_price_cut_p3m_amt,sales_stat_unit_price_cut_p3m_qty,sales_unit_price_cut_p3m_qty,sales_usd_p3mya_amt,sales_stat_unit_p3mya_qty,sales_unit_p3mya_qty,sales_usd_price_cut_p3mya_amt,sales_stat_unit_price_cut_p3mya_qty,sales_unit_price_cut_p3mya_qty,sales_usd_p6m_amt,sales_stat_unit_p6m_qty,sales_unit_p6m_qty,sales_usd_price_cut_p6m_amt,sales_stat_unit_price_cut_p6m_qty,sales_unit_price_cut_p6m_qty,sales_usd_p6mya_amt,sales_stat_unit_p6mya_qty,sales_unit_p6mya_qty,sales_usd_price_cut_p6mya_amt,sales_stat_unit_price_cut_p6mya_qty,sales_unit_price_cut_p6mya_qty,sales_usd_p12m_amt,sales_stat_unit_p12m_qty,sales_unit_p12m_qty,sales_usd_price_cut_p12m_amt,sales_stat_unit_price_cut_p12m_qty,sales_unit_price_cut_p12m_qty,sales_usd_p12mya_amt,sales_stat_unit_p12mya_qty,sales_unit_p12mya_qty,sales_usd_price_cut_p12mya_amt,sales_stat_unit_price_cut_p12mya_qty,sales_unit_price_cut_p12mya_qty
2019-11-30,CVS,02051,031015805333,21.966064552661383,0.3631087202718007,2.4207248018120047,3.4142667044167605,0.0691251415628539,0.4608357870894677,22.25924550203134,0.3988102147417296,2.658734764944864,8.85185780615206,0.18091932675565872,1.2061294254207777,69.9081732799792,1.1633049377109403,7.75536625140627,9.18106302697008,0.1915068842371446,1.2767144486528021,83.36389901563786,1.4800993004938543,9.86732866995903,22.79669191913006,0.4779617777570281,3.1864141757198414,144.7958330888997,2.3981475863843817,15.987650575895877,14.85473383395413,0.3095714290408673,2.0638131401375097,165.81822420146523,2.8994843526481096,19.32989568432073,35.71851769164728,0.7476381978797662,4.9842556155404205,301.7351328844102,5.134669337253698,34.23112891502465,51.32063397744458,1.074514677523782,7.16343324607262,348.88225331426816,6.082724234526248,40.55149489684165,71.91339380548371,1.5015582775026177,10.010384591970315
2019-11-30,CVS,02061,060302920475,0.07361268403171008,0.00022650056625141563,0.0011325028312570782,0,0,0,0.20719674985490424,0.0008125362739408009,0.004062681369704005,0,0,0,0.5536448639499948,0.0017035226583076762,0.00851761329153838,0,0,0,0.6519471030019949,0.002556655305890176,0.012783276529450882,0,0,0,1.2100077435082792,0.0040025118894468446,0.02001255944723422,0,0,0,1.1509277878490072,0.004540865862125546,0.022704329310627727,0,0,0,2.6234910884700895,0.009886135123454513,0.04943067561727256,0,0,0,1.6595931341815804,0.006535631926174852,0.03267815963087426,0,0,0
2019-11-30,CVS,02069,003600039413,0.019671574178935447,0.0006534541336353342,0.014722536806342015,0,0,0,0.02345908299477655,0.0008763784097504353,0.019733023795705164,0,0,0,0.06400603613380092,0.0017373737303274658,0.03913769390942622,0,0,0,0.1234147245427895,0.0049310427738203265,0.11105167283527015,0,0,0,0.11616089926166367,0.0031418008658279993,0.07076892382476918,0,0,0,0.2834004454748028,0.012498347270857461,0.28149697108144245,0,0,0,0.246266219405046,0.006889297929287027,0.15516935883640923,0,0,0,0.5979953984981435,0.027323880612242498,0.615426499791649,0,0,0
2019-11-30,CVS,02084,003320019726,6.5737601809954755,0.18502850678733032,0.8538461538461538,0,0,0,6.366625172890734,0.19501982480405716,0.8999538958045182,0,0,0,21.905340673570812,0.6198809980499458,2.86054746083602,0.053604820372896766,0.0028635743519781717,0.013214643019554344,22.47515969532102,0.693787723354412,3.2016048428119137,0.1426777316735823,0.005422314430613186,0.02502213001383126,43.52223990477255,1.2612250062588775,5.8201433139499485,0.16294304218774552,0.007242126139329225,0.0334195009480603,45.33085528812032,1.417011273660513,6.539044960535874,0.1426777316735823,0.005422314430613186,0.02502213001383126,86.2559601824091,2.555830167650295,11.79432390800974,0.16294304218774552,0.007242126139329225,0.0334195009480603,91.23425316870875,2.9339624046259325,13.539281340787023,0.1426777316735823,0.005422314430613186,0.02502213001383126
2019-11-30,CVS,02105,003177971023,0.004927601809954751,0.000014479638009049775,0.004977375565610859,0,0,0,0.011272475795297372,0.000060396496081143384,0.02074688796680498,0.008533886583679115,0.00005209774089442139,0.017980636237897647,0.008073319986476923,0.00002401211733184424,0.008154868673209014,0,0,0,0.021317127538495302,0.00008991253812953067,0.030893000838722078,0.008533886583679115,0.00005209774089442139,0.017980636237897647,0.01261294053744906,0.000037310248101809523,0.012740343977221274,0,0,0,0.029541533365346713,0.00011437329951199822,0.03920048147190532,0.008533886583679115,0.00005209774089442139,0.017980636237897647,0.056087893990579486,0.00018627397987378417,0.06423252337176255,0.008009216589861751,0.0000456221198156682,0.01566820276497696,0.12122618281034267,0.00039429878126050167,0.135742518041601,0.008533886583679115,0.00005209774089442139,0.017980636237897647
2019-11-30,CVS,02115,008350208769,2.9423782559456404,0.028544167610419027,0.13703284258210646,0,0,0,3.9066569936157864,0.0380818340104469,0.1828206616366802,0,0,0,11.278101826315325,0.1092874217078059,0.5246613943824774,0,0,0,12.567691063056724,0.12371018637265363,0.593902804376723,0,0,0,25.694744029929005,0.24880347315955692,1.1944442228422196,0,0,0,25.80932701706894,0.254627329466083,1.2224059320983067,0.6705303030303031,0.007445221445221445,0.03574184149184149,52.4906803440368,0.51044559062689,2.4505309411501144,0,0,0,56.763960202299536,0.5594607680818188,2.685841149474715,1.8542675088485123,0.02001898605841258,0.09610507443571958
2019-11-30,CVS,02116,079400669148,0.034099547511312216,0.0008656108597285068,0.007692307692307693,0,0,0,0.0020977408944213923,0.00005209774089442139,0.0004610419548178884,0,0,0,0.0696288349109668,0.0016831907206807158,0.014959684234105106,0,0,0,0.05654930937276178,0.0014531738315308462,0.012913002574009144,0,0,0,0.10288178399439632,0.002458049031905984,0.021845273995605728,0,0,0,0.10694983191277685,0.0027515997608106367,0.02444841348940207,0,0,0,0.1684754988997916,0.0040537517010327375,0.03602316365780361,0,0,0,0.17091257026593587,0.0044668577956596695,0.03968899204039673,0,0,0
2019-11-30,CVS,02130,003500076690,19.826732729331823,0.13415062287655719,2.109286523216308,0.24470781426953567,0.0020413363533408834,0.032099660249150626,25.106889146836913,0.18707196749854904,2.9413813116656993,0.4590121880441091,0.004030760301799187,0.06337782936738247,64.86241010886374,0.4555608328983032,7.162911541940577,0.5746171113216899,0.005121835219554035,0.08053106614484223,81.50396324671323,0.6060943292557022,9.52977591293483,7.348370132662127,0.05976592449026733,0.9397168032515678,135.44944011420566,0.9801629502914018,15.411374293716017,2.217496135081016,0.020682374038427508,0.3252038990908498,154.96295541080818,1.147940760107968,18.04937388551945,10.607937425327126,0.0859512940078555,1.3514395125935812,291.5195996638746,2.1425791029172614,33.688348689780504,6.898001057167896,0.06067471786654046,0.9540220792525106,343.5257930316798,2.549039233223257,40.07921671961717,17.15969033900047,0.14809074966702443,2.3284812941228177
2019-11-30,CVS,02188,060933257015,null,null,null,null,null,null,null,null,null,null,null,null,0.014505893019038985,0.0001831368993653672,0.0009066183136899365,0,0,0,0.04058019833310367,0.0005589117198225924,0.0027668897020920414,0,0,0,0.06597316888514064,0.0008329112571749006,0.00412332305532129,0,0,0,0.12179848187875097,0.0015842925495863898,0.007843032423694997,0,0,0,0.1683936912851128,0.002125970352474549,0.01052460570531955,0,0,0,0.2547658827560506,0.003263005985662297,0.016153494978526226,0,0,0
2019-11-30,CVS,02320,004746906398,null,null,null,null,null,null,1.9176784677887404,0.044177016831108536,0.15902495647127105,0,0,0,null,null,null,null,null,null,12.165934707058696,0.2814872363113071,1.013273825538628,0.435043048283886,0.022355439208842347,0.08047294938917976,0.013781609195402299,0.00031954022988505744,0.0011494252873563218,0,0,0,33.348446241746956,0.777199111723664,2.79769466300626,1.093882209123047,0.04669285179625493,0.16807959274582313,4.043020346200339,0.09394520699014228,0.3381757040839975,0,0,0,65.51428451926742,1.5506202485629577,5.5817880281585035,4.460698871393473,0.15201507419087879,0.547210447288864
2019-11-30,CVS,02361,003500051112,0.001693091732729332,0.00003114382785956965,0.0005662514156285391,0,0,0,null,null,null,null,null,null,0.0033314137281941847,0.00006232296618156511,0.0011331448396648203,0,0,0,null,null,null,null,null,null,0.0033314137281941847,0.00006232296618156511,0.0011331448396648203,0,0,0,null,null,null,null,null,null,0.015240903114310077,0.0002807348996296431,0.005135439733525979,0,0,0,null,null,null,null,null,null
2019-11-30,CVS,02392,085922000106,0.21723684210526312,0.0011904024767801858,0.010061919504643963,0,0,0,0.17805668016194331,0.0009578947368421053,0.008097165991902834,0,0,0,0.5295631200049483,0.0028490728777271503,0.024085441113321563,0,0,0,0.4935016275503214,0.0026856677748341214,0.0227049223879804,0,0,0,1.0037172589946797,0.005320693912889478,0.04497690465444801,0,0,0,1.1514649629953642,0.0062422061551529896,0.052762466469914726,0,0,0,2.1837747583767286,0.011693419192386848,0.09884876240145694,0,0,0,1.958017381157523,0.010704772051820122,0.09048353237348279,0,0,0
2019-11-30,CVS,02401,089857100038,10.364399773499434,0.025494337485843715,0.4433748584371461,0,0,0,9.948374927452118,0.025062681369704003,0.4358676726639582,0,0,0,35.32660026265485,0.08696685025708736,1.51245708510154,0.7587687927107061,0.0022813211845102506,0.03967369020501139,35.445973571178,0.08901773002946896,1.5481243358118297,0,0,0,77.32692548052789,0.19087999058067498,3.319637148168321,2.1617794040140508,0.006531611523769687,0.11358621854291856,75.03477080590882,0.18817385668606412,3.2725736361772966,0,0,0,147.24911263744033,0.36675663779951756,6.378341416505631,2.1617794040140508,0.006531611523769687,0.11358621854291856,142.66359164463313,0.3580639363660221,6.2271633320603,0,0,0
2019-11-30,CVS,02457,030997466500,1.75599093997735,0.0006823329558323895,0.14835787089467722,0,0,0,0.7537782936738248,0.0003041207196749855,0.0661636680208938,0,0,0,8.108843485703309,0.0031332327538685363,0.681063360075923,0,0,0,2.079649303635632,0.0008279861617603837,0.18012327928360716,0,0,0,16.010902910335695,0.0061868483479000334,1.3448176442858386,0,0,0,2.676864337580088,0.0010692500059138951,0.23257185231011365,0,0,0,22.890613417103054,0.008866118970083376,1.9272929697289907,0.07713826735513482,0.000042455536431440046,0.009179575444635685,2.676864337580088,0.0010692500059138951,0.23257185231011365,0,0,0
2019-11-30,CVS,02470,003700049704,4.925642533936651,0.08467963800904978,0.7819004524886878,1.783862443438914,0.03731266968325792,0.3445316742081448,4.8267450437989865,0.09012540341171046,0.8321807284462887,1.6569313047487322,0.03529552789303827,0.3259054863992623,15.42971279046552,0.26120629069095375,2.411877525228831,3.1392570955452657,0.071025311051192,0.6558221847715469,16.29645047244041,0.30104183168906373,2.779700416298769,5.707121903916134,0.11996358916908671,1.1076979162945157,32.387091158547676,0.5748718952120481,5.308142230500678,9.672539108903301,0.20633444272221185,1.9052105449206442,32.74182808828966,0.5975117161689816,5.517186103017203,13.647004147643093,0.2741546125537874,2.531438683783035,64.72297907516875,1.1831755217895952,10.924977515215016,23.917499363320722,0.5052509888907504,4.6652915599598455,63.39103642640553,1.1405049623509431,10.530969039255659,22.862622497778354,0.4677251360556587,4.3187908394414345
2019-11-30,CVS,02688,003700080453,null,null,null,null,null,null,0.2655542658154382,0.0026668601276842716,0.042948345908299476,0,0,0,0.058097420441221286,0.000565095894090362,0.009096121364263245,0,0,0,2.678538241269729,0.026212693870867665,0.422110183104702,0.5197079241170647,0.005234864533147828,0.08430201605665767,0.1150881384425108,0.0011008964406521023,0.017719515731966225,0,0,0,22.87567297632438,0.21684566268010536,3.4918917540279004,9.251366321664367,0.09287882836852246,1.4956402112159048,1.6267929971378137,0.015247893613019396,0.24552484654676582,0,0,0,171.92232279992854,1.699649167681949,27.369573444872035,119.51454259125855,1.2470488630709378,20.08130917794912
2019-11-30,CVS,02777,081893801338,0.041138545953360764,0.0005336076817558299,0.0013717421124828531,0,0,0,0.16444130127298445,0.0021994342291371993,0.005657708628005658,0,0,0,0.3588268590120442,0.0048026556776556775,0.01235321605691976,0,0,0,0.6512342579867052,0.008803188271073162,0.02264485857731868,0,0,0,0.6527179393058476,0.008593902702557204,0.022106508095855078,0,0,0,0.8982560793601502,0.012118830453008737,0.0311756738270589,0,0,0,1.5191231543818775,0.020513625652525347,0.05277356434062693,0,0,0,1.3541641683392387,0.018232211093199467,0.04690233312107534,0,0,0
2019-11-30,CVS,02783,001204403006,9.409518686296716,0.1916053227633069,1.5328425821064553,5.486362967157418,0.12337032842582107,0.9869631936579842,null,null,null,null,null,null,31.132936149713366,0.6035909218624758,4.828727374899806,11.840355204978895,0.27347142915464717,2.1877691598561566,null,null,null,null,null,null,69.0760389950162,1.390092778604298,11.120742228834384,30.793867165760474,0.7155825527661216,5.724656425905365,null,null,null,null,null,null,98.38503934285923,2.003553371190388,16.028426969523103,41.77985109178602,0.9694196163137803,7.75535294894417,null,null,null,null,null,null
2019-11-30,CVS,02790,060302908029,0.1253405572755418,0.0003575851393188855,0.0046439628482972135,0,0,0,0.021854251012145748,0.00006234817813765183,0.0008097165991902834,0,0,0,0.18819164155222876,0.0005368935309196596,0.006972643258696878,0,0,0,0.1151275536422002,0.00037474679938663807,0.004866841550475819,0,0,0,0.38325031160720224,0.0010933780657189543,0.014199715139207198,0,0,0,0.2831346674633384,0.0009374500514191583,0.012174675992456602,0,0,0,0.5337081684459519,0.0015226205620725566,0.019774293013929304,0,0,0,0.6415626542638767,0.002137926562234359,0.027765280029017642,0,0,0
2019-11-30,CVS,02817,003040077874,0.013689986282578873,0.00051440329218107,0.0027434842249657062,0,0,0,0.3431117397454031,0.009016973125884018,0.04809052333804809,0,0,0,0.25947276488943155,0.010814087490013417,0.05766781229744192,0,0,0,2.049161601307844,0.061054269125819904,0.3256227686710395,0,0,0,0.40850260093139934,0.01551686665324794,0.08274930116802603,0,0,0,15.593542784282532,0.6372818651428896,3.39883282082846,6.9750682788051215,0.2986714082503556,1.5929132290184922,1.9788264038490218,0.05569183063065615,0.2969971781634186,0,0,0,119.704330913985,4.0529078099020275,21.6154930648455,66.36136938417943,2.478528202243839,13.21882137260307
2019-11-30,CVS,02836,003700078332,8.022389580973952,0.17987429218573048,1.2219705549263873,5.1636738391845975,0.1199626274065685,0.8149614949037373,null,null,null,null,null,null,23.965522073910385,0.5232959847048034,3.5549991346194645,13.078067857232211,0.30313327524049327,2.059324351891635,null,null,null,null,null,null,44.2823198541852,0.9637795523310091,6.547414678260297,21.240508183998884,0.4950760750904889,3.3632794397843018,null,null,null,null,null,null,54.20017819509402,1.1856081715844211,8.054401806186403,23.55616072391705,0.5509692530417536,3.7429893319933343,null,null,null,null,null,null
2019-11-30,CVS,02856,003700047366,9.10705882352941,0.22549638009049772,1.4529411764705882,5.691927149321268,0.1452886877828054,0.9361398190045247,24.699889349930846,0.6439834024896265,4.149377593360996,18.20223559243891,0.4930668510834486,3.1769764868603043,23.552290998625896,0.5692460843779077,3.6678227038441538,13.018612075750779,0.33057759784948454,2.1300120051997666,55.66391867160373,1.4076049404218107,9.069619461754783,39.248899326342844,1.0272647450489027,6.618972218819699,45.61982016816234,1.0971458411646018,7.069238073294949,25.259628648014697,0.6378297422641999,4.10973021955409,94.27157370370863,2.35390391337584,15.166909036773221,63.840073089914966,1.6583737738023465,10.68539582710786,148.365972715267,3.6694778418310037,23.643541623819488,94.44868444139426,2.4088481475302324,15.52093151696067,177.3012511190341,4.379298231357734,28.21713134713768,116.57172027022088,2.9962890112358442,19.30598348152111
2019-11-30,CVS,02898,003700094641,0.005013574660633484,0.00005746606334841629,0.0009049773755656109,0,0,0,0.033637621023513135,0.00041032733978792066,0.006454587367450438,0,0,0,0.024863776495556388,0.00034641282353818355,0.005448169966609838,0,0,0,0.22860340226846254,0.0028448710783788335,0.04473212781920351,0.036532964499769484,0.0005278930382664823,0.008298755186721992,0.05608753020717938,0.0007263479152579659,0.011420542361296429,0,0,0,0.6462339993908988,0.007952975226683354,0.12504387798203503,0.083583031163283,0.0010798596864829723,0.0169751531497884,0.19956755188374553,0.0026529297828301163,0.04170989580663499,0,0,0,6.831805509824004,0.08115477261424311,1.276012630026909,1.9508273399630136,0.024535678276104478,0.38578507452485844
2019-11-30,CVS,02958,007116437120,4.048949416342413,0.05144941634241245,0.7402723735408561,0.9345175097276265,0.01523249027237354,0.21917120622568095,null,null,null,null,null,null,12.707819226230697,0.1594131577626577,2.293693360591777,1.6715883944879728,0.029431188989443028,0.4234684680451202,null,null,null,null,null,null,24.871598918553367,0.31097583397121614,4.474436800541147,2.818606867541865,0.04995011114513165,0.7186932624562979,null,null,null,null,null,null,44.04287874982281,0.5368967244471384,7.725061054816507,3.4620185244333603,0.060490593736017464,0.870356205248273,null,null,null,null,null,null
2019-11-30,CVS,02965,009492202153,0.021619909502262443,0.00002669683257918552,0.0009049773755656109,0,0,0,0.017916090364223144,0.000027201475334255415,0.0009220839096357768,0,0,0,0.09991739245111789,0.00012074539252380717,0.0040853564896193495,0,0,0,0.10992949758335757,0.00013649989196987404,0.00461148283682007,0,0,0,0.17863237538288498,0.00021573753524981165,0.0072976328260816025,0,0,0,0.2816555456961346,0.00034143554857672036,0.011534986188744194,0,0,0,0.4626567427463682,0.000554492067743083,0.01874213819404124,0,0,0,0.6571631595764494,0.0007927061803591267,0.026777487516741583,0,0,0
2019-11-30,CVS,02985,037000974642,0.13285956964892412,0.001894110985277463,0.015288788221970554,0,0,0,0.16745211839814275,0.0030922809053975627,0.024956471271038887,0,0,0,0.6506333184802714,0.009360560966940592,0.07555252925369076,0,0,0,0.442920397017761,0.00806275682835454,0.06507377796293543,0,0,0,1.3124188266122885,0.018620450673050997,0.15028933290196025,0,0,0,0.796943569329679,0.014208471223702715,0.1146783503550424,0,0,0,2.503723729862386,0.03748630307542918,0.30255887803350906,0,0,0,1.4241075616050625,0.026062806919683008,0.21035357741996427,0,0,0
2019-11-30,CVS,02995,035416200708,null,null,null,null,null,null,0.01654510556621881,0.00002687140115163148,0.0009596928982725527,0,0,0,0.011835032437442076,0.000025949953660797035,0.0009267840593141798,0,0,0,0.10756283447525207,0.00018819794508687104,0.006755861737919653,0,0,0,0.06046792829745061,0.00010527133650330664,0.0037596905894038083,0,0,0,0.22304204322748514,0.00037696856704163455,0.013532243029555344,0,0,0,0.16562656965975978,0.00028883396488145116,0.01034919146813808,0,0,0,0.5248397246556352,0.0008670857072067789,0.03117649398946091,0,0,0
2019-11-30,CVS,03105,008087818681,2.169411098527746,0.04391562853907134,0.3782559456398641,1.2526619479048697,0.027488674971687426,0.23676840317100792,3.0401857225769007,0.05242367962855485,0.4515380150899594,1.1479895531050495,0.0198554846198491,0.17101973302379572,8.593836315083617,0.1615990979784796,1.3918962536993065,3.1805413623130017,0.06752034610635238,0.5815708892375682,12.870427681149764,0.23265167659583344,2.0038844024433895,4.999286290630988,0.09670750086241814,0.8329647975671517,16.462248969151887,0.29560391979676165,2.546113730648588,4.661195906321274,0.0962191867379397,0.8287642432526021,17.307460451448765,0.30855056384476964,2.6576220911613144,5.7951207894654875,0.11194759410251137,0.9642293663317205,36.55131616732808,0.6611537489279283,5.694691036578404,13.388341014607624,0.2635807092694477,2.2702907762587072,17.307460451448765,0.30855056384476964,2.6576220911613144,5.7951207894654875,0.11194759410251137,0.9642293663317205
2019-11-30,CVS,03124,007050110124,null,null,null,null,null,null,3.5813785154449054,0.014987090825265097,0.08990318118948824,0,0,0,null,null,null,null,null,null,10.985733735086313,0.045967723873296826,0.27575008633903764,0,0,0,12.618938611982827,0.18403230784949418,1.1039716740839316,1.1958572739788895,0.01812436897659477,0.1087255621844883,23.25907756587566,0.09850874850509005,0.59093347369389,0,0,0,35.56325722195685,0.282629313529544,1.6954364899163672,1.5877486082292334,0.020302727527718105,0.12179296245959147,57.38377939350942,0.24165383577364927,1.4496303174687557,0,0,0
2019-11-30,CVS,03158,060302918228,3.86768778280543,0.02823076923076923,0.18190045248868777,0,0,0,4.349303826648225,0.03334393729829414,0.21484555094513602,0,0,0,11.937597331240244,0.08701234842876453,0.5606471588338203,0,0,0,13.583985969268404,0.10419950484774558,0.6713891568376265,0,0,0,24.408042201511545,0.1779226838610084,1.1464102186287606,0,0,0,26.533714442113684,0.2032531915417965,1.3096234584944626,0,0,0,53.24676479347591,0.3979280798006058,2.56397252563923,0,0,0,56.66899714750547,0.4334971113838805,2.7931520866526074,0,0,0
2019-11-30,CVS,03171,008087818337,5.705095022624435,0.23807601809954748,0.6809954751131222,1.5023045248868778,0.07263800904977376,0.20777466063348415,6.198483171968649,0.26014476717381285,0.7441217150760719,1.4319935454126327,0.07091332411249424,0.20284094052558785,18.339687044383275,0.7542168587190166,2.1573716569843016,4.5196852730387,0.20925841839268366,0.5985641767615191,18.87470761901602,0.7837977650523394,2.241984717565018,4.49952397609557,0.22291710176437865,0.6376349785385821,34.820546483385016,1.400561018656792,4.006181920939528,5.552900213460331,0.25795319382806403,0.7378515278155978,36.33787763864376,1.5226841417608474,4.355504102108207,10.001321146611186,0.49251565278490633,1.4087981175790931,75.13174628158446,3.0953666735723493,8.85402366050439,16.134352582297904,0.7875464708229508,2.2527066115359857,73.06799019975927,3.047746616035864,8.717810949743638,17.21926061474219,0.852834471569593,2.4394580235836845
2019-11-30,CVS,03174,880956022353,0.10830495356037152,0.00025386996904024767,0.005417956656346749,0,0,0,null,null,null,null,null,null,0.4671101855872313,0.0010951451031148696,0.02336719287579946,0,0,0,null,null,null,null,null,null,0.8539858569906126,0.002036367652642927,0.043444487762222025,0,0,0,null,null,null,null,null,null,1.0025009433861356,0.0024040088894827652,0.05126664173753774,0,0,0,null,null,null,null,null,null
2019-11-30,CVS,03178,007214001994,0.005490375802016498,0.00008707607699358386,0.0009165902841429881,0,0,0,4.178598848368521,0.07573992322456814,0.7955854126679462,2.4223147792706334,0.04718138195777351,0.49560556621881,0.0499637798557493,0.0007942700229231414,0.008341198640358816,0,0,0,17.057694347594456,0.30928889269092885,3.248830894174297,8.33636476528149,0.16603692632201353,1.744094982032139,0.13707290545524603,0.0024109451472725694,0.025319118146480715,0,0,0,32.961061012631085,0.5832933246146896,6.127034807718476,14.033727522532065,0.2769551594451961,2.9091966352140792,18.067789740524518,0.435408889924894,4.573601045362902,14.922369470660644,0.3763826483712872,3.9535988085176816,71.47082576707031,1.374178784372867,14.434657160147163,28.001697329625937,0.6725336192288562,7.064428918217333
2019-11-30,CVS,03183,081793901853,1.148513931888545,0.014934984520123838,0.3111455108359133,0.45513080495356034,0.0071253869969040255,0.14845201238390093,0.6882024291497976,0.007889878542510121,0.16437246963562754,0,0,0,3.2384670012321455,0.0398017474485968,0.8292030718457667,1.0775923399703051,0.016318207544482814,0.33996910712512574,2.8560404943692497,0.03503523197253508,0.7299006660944809,0.6221848977259561,0.009555429161268577,0.19907117051642598,6.353698533853242,0.07562075842256215,1.5754324671367117,1.569233146421918,0.02367913657674088,0.4933215264799644,6.8341094416820996,0.08548540618856296,1.7809459622617285,1.0230461557768482,0.016786592713163836,0.3497206821836206,12.857583978630123,0.1557052812783677,3.2438600266326607,3.1088640454513268,0.04657973792154328,0.9704173784850713,10.966790038516375,0.13869956990781687,2.8895743730795176,1.2876917669335342,0.02197855333662569,0.45788311040347296
2019-11-30,CVS,03195,003600048439,4.557755417956657,0.10358436532507741,0.16950464396284828,0.6850928792569659,0.01576625386996904,0.02579953560371517,4.160914979757084,0.09648987854251012,0.15789473684210525,0,0,0,17.2879456399196,0.39388014223168444,0.6445427391894165,0.6850928792569659,0.01576625386996904,0.02579953560371517,13.481523956647994,0.31118339741212386,0.5092181903553399,0,0,0,36.58834422989989,0.8443109004932755,1.381624390470404,0.6850928792569659,0.01576625386996904,0.02579953560371517,23.486154222723382,0.5409562051937732,0.8852172928788327,0,0,0,70.04888024735813,1.6167820016260546,2.6456889022172576,1.5940930954453993,0.04259296635640397,0.06969913830418274,25.42009989843177,0.586547623179491,0.9598229223251673,0,0,0
2019-11-30,CVS,03212,001204403999,3.8120975232198138,0.05016021671826625,0.6021671826625387,1.8879326625386996,0.02831733746130031,0.3399427244582043,3.031076923076923,0.050182186234817815,0.6024291497975709,0.9845829959514171,0.019925506072874494,0.23920404858299593,13.159307385253971,0.1728783065951633,2.0753698081165646,3.9766506350133097,0.06301159104297781,0.7564444195293658,11.763044381814455,0.19462143666403176,2.336384974994272,2.573032253911624,0.056032675262160464,0.6726572069919026,27.542428542810242,0.3753894284082533,4.5064766849965565,10.314008834370224,0.1630309238507778,1.9571618572018066,24.37730726324197,0.40624677849699553,4.876899440203859,6.077504260563508,0.12791245828401665,1.535557364050291,50.22268862237236,0.717124972053943,8.608934785704768,16.452523858884106,0.2716874146481074,3.261557961762492,48.872339661586,0.8071466684184201,9.689618274213771,9.474080325266842,0.20071325818597355,2.4095140525059935
2019-11-30,CVS,03249,038004054900,1.10479185520362,0.01759502262443439,0.07918552036199095,0,0,0,12.594047948363302,0.2030428769017981,0.9137851544490548,6.745005532503458,0.12045136007376672,0.542085753803596,4.368182203655916,0.06875888924640919,0.3094447208474997,0.29765185856754306,0.005338621940163191,0.02402538531278332,48.05513828706753,0.7448996085396539,3.3523855518638173,15.743800477289007,0.28541447629206584,1.2844926411919722,11.25529205916467,0.17270507667598178,0.7772489322360875,1.0691762144035755,0.02029339364846993,0.09132921011671143,101.03591800775799,1.5858524007335106,7.137051998509812,36.61387507362042,0.6657933101801397,2.9963679221240684,45.806302000156656,0.7350026731895691,3.307839540628404,10.48762880812631,0.19625494191817405,0.8832369009552526,214.29194071997003,3.4744819383136907,15.63673405499326,96.79235062486437,1.7676593682753583,7.955262381390321
2019-11-30,CVS,03285,081993301172,0.48587782805429863,0.0022479638009049773,0.048868778280542986,0,0,0,null,null,null,null,null,null,1.388899553086323,0.005255927529575844,0.114259294121214,0,0,0,null,null,null,null,null,null,2.8434261546465858,0.010112335900468911,0.21983338914062855,0.1572960586617782,0.0005902841429880843,0.012832263978001834,null,null,null,null,null,null,4.875052725658699,0.01679010459134746,0.36500227372494476,0.1572960586617782,0.0005902841429880843,0.012832263978001834,null,null,null,null,null,null
2019-11-30,CVS,03295,063347202225,4.990226500566251,0.05351075877689694,0.07134767836919592,0,0,0,4.818229831688915,0.05179918746372606,0.06906558328496808,0,0,0,15.798805702938164,0.16943981832782437,0.2259197577704325,0,0,0,16.840323038183374,0.18175173950285262,0.2423356526704702,0,0,0,30.39015161022007,0.3264055762566915,0.4352074350089219,0,0,0,32.402109868292996,0.3489405133785342,0.46525401783804565,0,0,0,60.60214731647712,0.6523361795241,0.8697815726988,0,0,0,71.74687263233177,0.7732434767234342,1.0309913022979122,2.83380658436214,0.03064373897707231,0.040858318636096416
2019-11-30,CVS,03347,081568000138,1.2803328173374613,0.012426470588235294,0.14009287925696595,0,0,0,1.3768502024291498,0.01580080971659919,0.17813765182186234,0,0,0,4.104128070169942,0.03992312401789498,0.4500942227264335,0,0,0,4.706768901937266,0.0507063918676193,0.571666264328577,0,0,0,9.193128271601328,0.09100360081490774,1.0259724511259771,0.39069131832797427,0.004839228295819936,0.054555466237942114,10.226431384779627,0.10855598668337266,1.223851883587367,0.025425203252032524,0.0005560975609756098,0.006271544715447155,17.630792245540416,0.1766344805617807,1.9913705272539657,0.5581901362948773,0.00697082798061111,0.0785901392087853,19.16247388936135,0.20112673685258384,2.2675035122321314,0.025425203252032524,0.0005560975609756098,0.006271544715447155
